timestamp,ax,ay,az,gx,gy,gz
36.66,0.18,0.028,0.839,-3.744,4.93,3.086
36.68,0.003,-0.029,1.117,0.308,5.061,-6.311
36.7,0.113,-0.068,0.82,5.409,9.731,-9.319
36.72,-0.02,0.18,0.882,0.748,8.181,9.342
36.74,-0.057,-0.016,0.949,-0.224,6.329,-7.671
36.76,0.105,0.155,0.8,8.111,0.269,-9.001
36.78,0.072,0.067,1.028,-8.295,8.633,-2.089
36.8,-0.003,0.044,1.161,1.522,4.539,5.726
36.82,0.131,-0.076,0.91,1.358,8.603,-2.074
36.84,0.025,-0.081,1.143,7.037,-4.729,-1.437
36.86,0.102,-0.051,1.01,2.162,9.733,6.336
36.88,-0.19,-0.052,1.024,-2.635,0.984,3.77
36.9,0.194,0.056,0.936,2.301,0.364,-7.841
36.92,-0.028,-0.063,1.063,-0.73,6.974,1.517
36.94,-0.077,0.102,1.069,3.502,-0.104,-2.184
36.96,-0.037,-0.032,1.13,5.149,2.646,6.571
36.98,0.047,-0.005,1.004,-3.355,-8.576,-2.737
37.0,-0.193,-0.019,0.875,9.808,5.206,6.43
37.02,0.091,0.036,1.126,3.151,0.762,7.011
37.04,-0.091,-0.102,1.137,0.786,7.033,3.219
37.06,-0.042,0.129,0.863,9.769,7.198,-9.901
37.08,0.046,-0.009,1.009,7.497,1.743,-4.44
37.1,0.045,-0.095,0.921,2.672,1.388,9.036
37.12,0.154,0.053,0.926,5.811,-7.302,5.61
37.14,-0.158,-0.189,0.867,-4.395,5.994,-9.012
37.16,-0.119,0.155,1.124,9.069,-0.205,9.025
37.18,0.195,0.1,1.175,-8.009,-9.997,-7.513
37.2,0.018,-0.19,1.091,-3.154,-7.055,9.079
37.22,0.173,0.194,0.918,8.356,-4.179,-6.69
37.24,-0.126,0.039,0.81,-6.092,4.772,-5.747
37.26,-0.053,-0.023,1.134,7.187,-9.483,-3.364
37.28,0.147,0.049,0.869,-4.904,0.69,-3.279
37.3,-0.06,-0.155,0.868,-4.722,7.836,-7.86
37.32,0.145,0.101,1.191,0.824,-7.346,-6.922
37.34,-0.096,-0.003,1.17,9.058,-4.923,-3.311
37.36,-0.062,0.117,1.12,4.768,-0.01,5.601
37.38,-0.193,-0.003,0.898,-8.352,-0.32,5.538
37.4,-0.046,0.012,1.043,-7.083,8.933,7.271
37.42,0.114,0.001,1.163,-4.16,0.209,-6.575
37.44,-0.07,0.144,1.198,9.496,-1.632,-2.504
37.46,0.062,0.017,1.06,8.214,-7.559,6.234
37.48,0.049,-0.164,0.833,8.114,-2.513,7.842
37.5,0.135,-0.196,0.912,-4.378,7.908,4.193
37.52,-0.058,0.163,1.1,-8.358,0.237,5.852
37.54,-0.106,0.12,0.896,6.989,6.698,3.76
37.56,-0.03,0.073,1.08,-9.666,5.523,-4.702
37.58,-0.147,-0.042,0.811,-3.624,-4.222,0.717
37.6,-0.124,0.16,1.188,-5.212,7.82,2.597
37.62,-0.002,0.177,0.896,4.287,8.568,-8.054
37.64,0.157,-0.188,1.199,-8.526,-3.901,2.68
37.66,0.044,-0.144,1.049,6.595,-4.987,-6.184
37.68,0.129,0.143,1.012,-9.995,-5.422,-2.118
37.7,-0.077,0.109,0.981,4.402,-7.456,0.745
37.72,-0.03,-0.195,0.957,8.244,-9.241,-2.32
37.74,0.194,0.033,0.999,6.224,6.732,2.702
37.76,-0.081,0.105,1.045,1.345,4.579,8.988
37.78,0.04,-0.184,1.182,-6.524,-5.003,-2.965
37.8,-0.035,-0.097,0.849,-6.578,9.263,-0.331
37.82,0.019,0.0,1.188,-9.449,5.722,-5.995
37.84,0.193,0.16,0.904,-5.889,8.44,1.155
37.86,-0.037,-0.143,0.84,0.476,-9.358,-5.118
37.88,-0.118,0.167,1.058,5.088,5.933,6.587
37.9,-0.142,-0.092,1.002,1.928,7.264,6.329
37.92,0.129,0.16,0.973,4.619,1.21,2.075
37.94,-0.144,0.06,1.07,-0.928,7.107,-0.384
37.96,-0.117,0.122,1.175,9.361,-7.265,8.328
37.98,0.104,0.152,1.063,2.602,-4.782,1.196
38.0,-0.031,0.185,0.991,8.405,-5.717,-1.877
38.02,-0.095,-0.041,1.117,7.11,-5.404,8.855
38.04,0.171,0.032,1.154,-4.072,7.134,-5.962
38.06,-0.07,-0.152,1.191,-0.386,0.6,5.457
38.08,0.142,-0.089,0.987,8.14,-1.873,8.028
38.1,0.125,-0.113,1.038,-4.892,2.74,2.461
38.12,-0.197,-0.043,1.122,-4.455,-7.885,-8.115
38.14,-0.118,0.121,0.81,8.299,-8.443,-3.999
38.16,0.115,-0.001,0.952,-1.78,-9.803,-2.958
38.18,-0.127,0.176,1.111,5.771,-1.748,5.98
38.2,-0.006,0.099,1.0,5.615,-6.161,0.838
38.22,0.01,-0.002,0.897,4.289,5.18,8.764
38.24,0.112,0.183,0.881,4.782,-6.633,0.001
38.26,0.143,-0.148,1.091,7.242,-8.088,-9.618
38.28,-0.059,-0.005,0.864,4.073,2.736,-4.244
38.3,0.163,-0.08,1.025,0.67,8.499,7.449
38.32,-0.019,-0.139,1.043,7.882,-3.724,6.904
38.34,0.086,0.166,0.801,3.842,0.812,-2.308
38.36,0.124,-0.014,0.91,5.341,9.04,8.744
38.38,-0.185,-0.172,0.961,-4.937,-1.303,-9.576
38.4,1.254,-2.035,1.606,195.05,123.626,100.361
38.42,-0.176,-0.038,1.077,-0.359,-3.413,6.343
38.44,0.038,-0.131,1.065,8.781,6.235,1.968
38.46,-0.08,0.181,1.151,9.34,3.586,3.486
38.48,-0.08,0.14,1.004,8.97,-9.287,-7.611
38.5,-0.094,-0.183,0.982,2.694,8.332,-0.383
38.52,-0.015,-0.038,1.189,-4.291,-2.494,-1.29
38.54,-0.195,-0.073,0.998,-6.964,-3.815,2.743
38.56,0.112,0.186,0.896,-0.074,-5.79,-9.652
38.58,-0.14,-0.151,1.16,8.722,-7.756,9.268
38.6,-0.174,0.152,0.975,-1.195,-3.714,3.602
38.62,-0.177,-0.142,1.071,-9.263,0.72,5.832
38.64,-0.097,0.162,1.048,-3.354,0.341,-6.765
38.66,-0.023,0.061,1.127,-7.57,9.341,4.701
38.68,-0.133,-0.108,0.849,-0.73,-2.387,-8.54
38.7,0.167,0.193,1.024,7.311,7.796,6.421
38.72,-0.049,-0.018,0.881,-9.267,-6.212,8.702
38.74,0.149,-0.006,0.938,-1.387,6.833,-5.432
38.76,-0.007,0.041,0.807,8.673,0.286,-5.532
38.78,-0.114,-0.155,1.038,5.148,-3.959,9.49
38.8,0.156,0.088,1.082,-4.764,-6.764,-3.614
38.82,-0.019,-0.034,0.96,-7.58,-6.273,-1.549
38.84,-0.074,-0.085,1.125,-4.49,-9.45,-9.84
38.86,0.101,0.003,0.889,1.242,-5.523,9.788
38.88,-0.129,-0.086,1.151,0.499,9.485,2.064
38.9,0.103,-0.122,0.959,8.081,2.34,1.494
38.92,0.016,0.062,0.808,2.672,4.107,-7.666
38.94,-0.141,-0.011,0.887,8.338,-6.906,-6.107
38.96,-0.151,-0.031,1.168,-5.316,6.572,9.46
38.98,0.092,0.121,0.951,-0.652,-8.125,-5.774
39.0,-0.073,0.124,1.126,3.156,2.687,0.507
39.02,-0.097,-0.11,1.136,6.65,-3.517,9.262
39.04,0.185,0.017,0.996,-3.159,0.642,-1.07
39.06,-0.153,0.188,1.157,-5.929,-5.787,-8.711
39.08,-0.043,0.098,1.069,2.647,-1.018,9.051
39.1,0.073,-0.05,1.007,-7.902,7.012,-6.144
39.12,0.179,0.017,1.159,8.23,-1.29,5.159
39.14,0.024,-0.088,1.021,3.28,-1.581,9.256
39.16,-0.008,0.002,1.19,2.16,-3.025,-3.015
39.18,-0.051,0.079,0.838,9.616,3.025,-8.893
39.2,-0.108,-0.12,1.152,-9.969,8.969,-5.209
39.22,-0.169,-0.195,0.948,0.157,-1.654,1.272
39.24,0.021,-0.057,1.082,8.073,-4.353,-1.745
39.26,-0.127,-0.048,0.981,6.46,-1.019,-4.562
39.28,-0.138,0.107,0.817,5.453,7.326,-4.158
39.3,1.409,1.545,0.35,180.038,-120.185,125.033
39.32,-0.114,-0.085,0.925,1.464,-2.15,7.219
39.34,0.052,-0.063,1.011,1.58,8.613,-2.353
39.36,-0.106,-0.097,0.853,-2.77,-7.102,-4.257
39.38,-0.014,0.08,1.17,7.149,-9.815,-9.399
39.4,0.04,0.059,1.051,-6.074,4.2,1.45
39.42,0.166,0.103,0.967,-1.565,7.757,-1.08
39.44,0.155,0.009,1.175,-2.817,-6.977,-9.962
39.46,0.005,0.193,1.096,-4.281,-9.645,-3.592
39.48,0.101,0.146,0.856,-8.923,0.305,7.014
39.5,-0.156,-0.104,0.911,8.87,2.216,-7.887
39.52,-0.048,0.055,0.935,6.895,5.316,5.143
39.54,0.136,-0.082,1.142,-0.502,6.404,8.187
39.56,-0.148,-0.135,1.16,9.9,4.589,8.958
39.58,-0.032,0.046,1.122,-6.608,-1.646,-0.768
39.6,-0.097,-0.098,0.903,5.559,8.001,7.612
39.62,0.062,0.102,0.887,9.144,-7.069,5.117
39.64,0.054,-0.191,0.984,1.551,3.61,9.465
39.66,0.179,-0.112,1.083,-9.531,-5.01,7.823
39.68,-0.041,-0.06,0.861,4.067,7.881,4.177
39.7,0.165,-0.164,1.009,7.051,-2.891,-1.103
39.72,-0.138,-0.035,0.89,0.347,-0.773,4.486
39.74,0.116,0.069,1.181,0.322,1.558,3.589
39.76,0.057,0.16,1.087,-1.334,3.756,5.31
39.78,-0.06,0.157,1.127,-4.028,5.195,1.584
39.8,-0.036,0.041,1.105,-3.209,-6.512,1.699
39.82,0.095,-0.064,1.1,6.035,-4.625,3.267
39.84,0.046,-0.043,0.984,-5.847,2.861,4.723
39.86,0.088,0.186,0.915,1.892,-6.839,-7.075
39.88,0.08,-0.009,0.879,-6.307,-7.147,-3.73
39.9,-0.168,-0.025,1.192,9.111,9.501,2.548
39.92,0.171,-0.069,1.19,-4.467,2.961,-1.068
39.94,0.036,0.046,1.104,8.564,2.687,5.156
39.96,-0.167,-0.127,1.131,9.708,1.586,2.633
39.98,-0.049,-0.062,1.035,3.767,-0.15,-8.538
40.0,-0.19,0.011,1.096,3.171,0.154,-4.586
40.02,-0.172,-0.005,1.011,7.734,-0.886,2.075
40.04,-0.154,0.066,0.828,-9.474,0.645,-1.885
40.06,0.103,-0.036,0.871,-3.708,1.549,-6.405
40.08,-0.195,0.121,1.043,8.596,1.807,-9.157
40.1,-0.014,0.135,1.117,6.416,4.522,0.277
40.12,0.124,0.086,1.165,8.045,0.15,3.012
40.14,0.003,-0.051,1.109,7.044,5.771,-9.109
40.16,-0.043,-0.152,1.01,-7.903,-2.11,-9.556
40.18,-0.112,-0.187,0.905,3.58,-2.256,1.339
40.2,-0.062,-0.08,0.901,-0.013,-4.297,-7.749
40.22,0.048,0.116,1.041,3.692,7.889,-7.925
40.24,-0.167,-0.11,0.836,-1.234,4.363,5.531
40.26,0.004,0.019,0.817,-2.075,-0.998,6.522
40.28,-0.178,-0.075,0.884,-6.165,6.126,4.178
40.3,0.02,0.107,1.2,3.288,1.89,3.141
40.32,0.18,0.006,1.07,-9.277,-1.876,-6.769
40.34,-0.036,0.128,1.009,-2.987,7.683,0.444
40.36,-0.175,0.124,1.198,-6.977,-9.642,-4.578
40.38,-0.013,-0.086,1.177,-2.365,8.857,-1.787
40.4,0.2,-0.057,0.803,7.448,0.723,-4.214
40.42,-0.175,-0.11,1.178,-0.997,-0.604,-6.201
40.44,-0.176,0.101,0.962,1.674,0.284,-2.613
40.46,0.03,-0.005,1.096,7.29,4.433,-5.274
40.48,-0.163,-0.019,0.857,0.943,0.711,8.494
40.5,0.19,-0.196,0.814,5.093,0.322,3.811
40.52,-0.179,-0.169,1.012,3.361,-3.596,8.44
40.54,-0.124,-0.133,1.155,-2.757,-9.334,-2.765
40.56,0.184,0.093,0.815,0.135,-3.578,-7.716
40.58,-0.068,0.145,0.874,-8.915,-7.736,-5.332
40.6,0.065,-0.07,1.11,9.998,-2.212,6.007
40.62,-0.169,0.04,0.941,-8.077,0.117,-2.279
40.64,-0.154,0.03,1.163,-1.581,1.561,-5.44
40.66,-0.131,0.085,0.914,1.561,3.131,7.991
40.68,0.082,0.014,1.126,4.299,-3.683,-3.162
40.7,-0.186,-0.081,0.977,-2.409,4.312,-8.965
40.72,-0.134,-0.057,0.843,-8.677,-8.186,2.596
40.74,0.053,-0.137,1.068,7.594,-8.723,5.87
40.76,-0.043,0.111,0.813,0.893,-0.538,9.602
40.78,-0.103,-0.084,1.196,-9.551,-6.613,-2.867
40.8,0.107,-0.002,0.923,0.686,0.271,3.287
40.82,0.037,-0.108,1.065,8.439,-2.828,-1.359
40.84,0.053,-0.082,0.824,-5.121,-2.156,-5.648
40.86,-0.164,0.064,0.877,0.651,-7.157,3.485
40.88,0.056,0.168,0.844,6.38,1.366,-5.33
40.9,0.037,0.173,0.975,-7.517,2.168,3.105
40.92,-1.278,-1.529,1.577,170.59,162.88,94.606
40.94,-0.026,0.17,1.069,1.407,8.316,0.041
40.96,0.098,-0.183,1.068,-0.824,8.397,3.986
40.98,-0.001,-0.084,1.12,-0.458,2.467,-3.365
41.0,-0.043,0.193,0.898,-7.897,-6.117,8.164
41.02,0.159,0.179,1.086,-5.15,-4.956,-9.346
41.04,-0.192,-0.003,0.885,-8.746,9.925,-8.152
41.06,0.154,-0.046,1.131,3.47,8.981,7.269
41.08,-0.157,-0.167,1.014,3.178,-7.881,-2.546
41.1,0.104,-0.014,1.054,-5.14,0.935,4.993
41.12,0.106,0.027,1.197,0.547,-7.488,9.171
41.14,0.121,0.172,1.172,1.631,3.033,-9.361
41.16,0.149,0.012,1.14,5.212,7.244,-5.917
41.18,0.137,0.197,0.813,-4.143,9.538,-7.78
41.2,0.01,0.074,1.145,-0.327,-2.287,-0.928
41.22,-0.062,-0.075,0.987,-3.38,-3.474,0.378
41.24,0.033,-0.08,0.911,-2.037,0.374,-4.697
41.26,0.008,-0.162,1.174,3.188,-2.233,6.805
41.28,0.024,-0.195,0.816,7.441,8.158,-0.134
41.3,-0.023,0.137,1.065,6.477,-0.363,-9.295
41.32,0.028,-0.129,1.112,4.671,5.621,1.022
41.34,-0.02,0.018,1.069,-8.108,-0.359,-9.202
41.36,-0.127,0.039,1.192,6.791,-7.061,-0.854
41.38,-0.158,-0.08,0.903,2.751,-4.442,-2.408
41.4,0.102,-0.164,0.995,-2.3,-8.215,-0.839
41.42,-0.083,0.013,0.955,6.836,-1.07,4.841
41.44,0.038,-0.117,1.142,4.098,-8.425,-3.656
41.46,0.059,0.172,1.008,9.961,-4.887,-7.313
41.48,0.091,0.14,0.809,6.962,7.172,-7.196
41.5,-0.185,0.175,0.806,-9.141,4.351,-2.835
41.52,0.007,-0.195,1.116,0.305,-7.719,4.302
41.54,0.039,0.042,1.031,8.567,-3.175,5.025
41.56,-0.055,0.131,1.045,-7.588,-1.5,-7.957
41.58,-0.065,-0.043,1.164,9.531,-5.558,2.431
41.6,-0.101,0.113,0.85,-5.2,-7.37,-1.323
41.62,0.171,-0.085,1.043,-7.763,-8.595,-4.291
41.64,0.092,0.156,0.833,-7.15,-4.509,5.876
41.66,0.021,-0.044,1.012,-9.172,-5.971,-4.259
41.68,-0.124,-0.185,1.075,1.137,-9.035,-4.994
41.7,-0.012,0.112,0.852,5.234,8.528,9.545
41.72,0.008,-0.061,1.132,7.946,0.691,-7.089
41.74,-0.02,-0.144,0.822,8.537,0.555,7.283
41.76,-0.106,-0.004,1.199,-5.749,-8.139,-2.9
41.78,-0.195,0.061,1.005,0.784,-2.008,-4.66
41.8,0.025,0.168,1.109,5.495,1.498,4.058
41.82,-0.027,0.103,0.959,-7.876,2.594,-8.693
41.84,0.184,-0.17,1.051,4.132,2.168,8.883
41.86,0.12,0.08,1.003,-1.471,-1.369,7.213
41.88,0.132,-0.007,1.039,5.454,-4.378,-0.71
41.9,0.008,0.152,1.006,-2.615,-1.859,-9.679
41.92,-0.063,-0.146,0.888,6.109,4.333,6.995
41.94,0.073,-0.193,1.157,-3.991,-5.163,2.364
41.96,-0.015,-0.019,0.879,-8.165,8.216,-0.259
41.98,-0.078,-0.141,0.961,8.396,-9.69,-7.225
42.0,-2.002,-1.729,-0.001,-185.635,-126.858,-111.366
42.02,0.012,0.149,0.891,6.247,5.41,5.931
42.04,0.138,-0.117,1.075,8.527,6.331,1.895
42.06,-0.181,0.141,1.063,7.972,-8.8,-5.719
42.08,-0.105,0.125,1.179,-5.582,0.927,-8.736
42.1,0.123,0.056,1.105,3.58,-1.009,5.676
42.12,-0.186,0.008,1.037,5.797,-3.327,1.574
42.14,-0.09,0.025,1.161,-2.8,-6.142,4.465
42.16,-0.182,0.067,0.919,-9.591,9.511,-4.841
42.18,0.162,-0.045,1.021,3.111,-3.1,1.779
42.2,0.093,-0.027,1.128,0.266,4.806,-2.427
42.22,-0.193,0.073,0.889,-4.63,7.766,1.104
42.24,-0.048,0.136,0.971,5.566,-0.212,-3.047
42.26,-0.127,-0.19,1.158,-5.787,-3.942,3.802
42.28,-0.161,0.165,0.915,-9.194,7.187,2.734
42.3,-0.081,-0.196,1.035,-9.156,5.397,7.683
42.32,-0.156,0.147,1.102,0.495,-2.79,8.261
42.34,0.067,0.143,1.106,8.614,9.8,0.34
42.36,0.139,-0.195,1.053,-7.679,8.322,-0.383
42.38,-0.021,0.011,0.985,3.37,-0.437,5.608
42.4,-0.072,-0.166,0.883,5.584,0.115,1.883
42.42,0.191,0.174,0.842,-2.342,4.455,-8.913
42.44,-0.152,-0.098,1.014,-2.436,7.409,9.585
42.46,-0.065,0.041,1.161,7.419,-1.867,-3.561
42.48,-0.15,-0.112,1.076,-9.779,4.379,1.623
42.5,0.044,0.003,0.838,0.711,1.9,5.613
42.52,0.038,-0.114,0.969,-6.054,0.332,-6.247
42.54,-0.15,0.028,0.99,8.338,-5.434,9.15
42.56,-0.079,0.066,0.927,6.686,-0.06,-5.593
42.58,0.039,-0.004,0.94,-7.466,-6.572,5.6
42.6,-0.011,0.097,1.063,3.418,-4.146,4.347
42.62,-0.11,-0.133,0.846,-2.742,-0.404,-4.367
42.64,0.069,0.072,0.85,-1.237,1.928,-1.573
42.66,-0.089,-0.175,1.024,6.939,9.282,6.359
42.68,0.034,-0.167,1.083,-1.727,-2.797,-9.238
42.7,0.068,-0.099,0.998,5.873,0.927,-6.119
42.72,-0.035,0.182,0.924,3.313,-7.726,-3.452
42.74,0.191,0.105,0.864,7.499,-5.3,-7.957
42.76,-0.012,0.104,0.871,-9.141,-4.846,7.705
42.78,0.123,-0.054,1.158,7.07,6.097,7.914
42.8,-0.027,-0.083,0.98,-8.258,1.7,3.053
42.82,-0.082,-0.169,1.091,-1.127,-9.877,3.652
42.84,1.225,-1.69,0.225,-155.723,129.994,-173.574
42.86,0.072,-0.136,1.058,3.874,8.03,-9.885
42.88,0.127,-0.04,0.867,2.257,7.721,3.364
42.9,0.114,0.008,1.141,9.889,9.933,1.822
42.92,0.131,-0.169,1.048,-0.972,7.879,-6.797
42.94,-0.033,-0.198,1.085,-6.181,-3.605,-4.187
42.96,-0.061,0.074,0.861,3.695,7.34,0.382
42.98,0.056,0.099,1.137,-4.712,2.759,6.879
43.0,-0.055,0.11,1.13,3.367,2.609,-3.702
43.02,0.121,-0.086,1.175,-1.038,-0.97,-4.046
43.04,-0.069,-0.141,1.041,-0.016,-9.621,8.752
43.06,0.034,-0.113,1.108,-0.103,-2.54,-1.383
43.08,0.142,0.109,0.963,0.003,-1.508,-4.742
43.1,0.028,-0.112,1.181,-1.066,-2.291,-6.993
43.12,0.065,0.173,0.825,-6.619,0.514,-7.4
43.14,0.066,0.179,0.872,1.252,6.874,5.148
43.16,-0.001,0.133,0.902,9.33,-8.202,1.485
43.18,0.023,0.151,1.134,2.23,3.723,5.38
43.2,0.146,-0.179,0.951,-6.501,-3.118,-8.761
43.22,0.002,-0.183,0.979,6.023,1.957,-4.92
43.24,-0.076,0.001,0.908,0.851,9.691,-8.483
43.26,-0.061,0.111,1.062,7.202,9.137,3.448
43.28,-0.069,-0.037,1.083,-0.726,9.856,3.756
43.3,-0.108,0.062,1.128,-9.15,-1.884,-1.002
43.32,-0.069,0.075,0.953,2.739,0.566,-0.443
43.34,-0.026,-0.191,1.017,-0.07,-7.877,0.358
43.36,-0.118,0.165,0.874,-4.81,9.675,5.55
43.38,-0.081,0.061,1.059,-5.723,3.498,-0.198
43.4,0.158,0.166,1.142,5.278,-3.884,3.52
43.42,0.03,0.089,1.157,4.565,-2.95,1.691
43.44,0.073,0.063,0.966,-7.4,9.95,6.322
43.46,-0.037,0.172,1.113,3.007,8.849,6.15
43.48,0.143,-0.144,0.834,2.851,-2.741,3.176
43.5,0.133,0.148,1.109,9.472,-7.81,2.488
43.52,0.193,0.013,0.994,-9.644,5.854,-1.769
43.54,-0.125,0.097,0.953,-1.266,9.491,2.827
43.56,0.178,-0.157,1.197,9.731,9.656,5.383
43.58,-0.137,0.011,1.008,1.732,-9.61,-8.349
43.6,-0.023,-0.117,0.984,-9.704,7.034,5.431
43.62,-0.083,-0.097,1.078,-4.531,-0.161,2.911
43.64,-0.045,-0.103,0.853,-9.485,-7.364,-1.336
43.66,-0.075,-0.081,1.153,1.035,7.832,6.036
43.68,-0.166,-0.114,1.13,-1.013,-2.27,-3.235
43.7,0.162,0.03,0.99,3.812,-4.345,8.467
43.72,-0.183,-0.04,0.806,7.81,1.888,-5.906
43.74,0.069,-0.174,1.194,6.637,1.279,1.412
43.76,-0.057,0.004,0.923,-1.343,9.305,-4.201
43.78,0.093,-0.006,0.828,7.741,-5.111,-8.77
43.8,0.029,0.05,1.198,6.329,-2.019,7.83
43.82,0.07,-0.098,0.968,-9.0,5.3,7.019
43.84,-0.157,-0.148,0.967,-9.543,-5.482,9.32
43.86,-0.171,0.178,1.018,7.046,-6.582,0.161
43.88,0.189,-0.062,0.981,-3.773,-9.544,-1.039
43.9,0.062,-0.145,1.139,-1.596,-8.855,8.449
43.92,0.019,-0.002,0.845,5.439,-8.886,-4.544
43.94,-0.091,-0.131,1.082,-3.802,0.3,-4.796
43.96,-0.002,0.046,1.149,2.727,2.76,-2.312
43.98,-0.127,-0.007,0.97,-4.785,7.191,-8.535
44.0,-0.197,-0.069,1.076,0.196,-2.368,-8.143
44.02,0.042,-0.065,0.886,-9.108,4.05,1.485
44.04,0.137,-0.135,0.806,-0.603,5.647,4.591
44.06,-0.154,0.062,0.831,7.012,5.913,-6.689
44.08,-0.129,0.007,1.197,-8.468,-8.329,-8.183
44.1,-0.148,-0.028,0.817,6.794,2.169,3.558
44.12,-0.065,0.157,0.881,4.722,2.266,-1.358
44.14,-0.186,0.151,0.929,6.662,3.324,1.917
44.16,-0.153,0.182,1.13,-6.907,-9.389,-8.062
44.18,-0.141,0.119,1.136,-9.647,-6.516,-7.695
44.2,-0.028,0.112,1.157,3.239,3.587,-7.676
44.22,0.013,-0.021,1.172,-4.865,0.925,-1.256
44.24,-0.169,-0.128,1.163,0.181,-7.368,1.34
44.26,-0.149,-0.02,0.814,9.023,-6.856,-8.854
44.28,-0.188,-0.176,1.03,-4.813,5.117,-2.231
44.3,0.018,0.079,0.825,-8.718,-0.8,-2.379
44.32,-0.173,-0.044,1.025,3.568,-4.937,-2.16
44.34,0.161,0.184,0.981,-8.359,9.43,8.412
44.36,0.032,-0.191,0.84,-5.228,-6.081,-3.148
44.38,-0.031,-0.015,0.84,7.173,-6.672,-6.218
44.4,0.016,-0.011,0.978,-8.332,-5.775,-4.151
44.42,0.126,-0.191,1.122,1.732,8.045,1.861
44.44,-0.172,-0.104,0.91,-9.021,8.575,-0.834
44.46,0.103,-0.183,0.809,8.583,-2.957,-4.189
44.48,0.15,-0.173,0.801,8.689,-7.086,1.698
44.5,0.127,-0.077,0.932,9.846,-1.961,-4.43
44.52,-0.152,0.167,0.85,0.284,8.134,5.798
44.54,0.097,0.061,0.816,-6.78,9.699,9.31
44.56,0.074,-0.094,1.17,-6.845,4.296,3.771
44.58,0.028,-0.09,0.985,-2.475,8.382,-7.756
44.6,0.091,0.025,1.035,-9.306,-3.615,9.917
44.62,-0.083,-0.043,1.035,-8.601,7.692,3.273
44.64,1.892,-1.609,1.567,-160.111,-141.902,160.799
44.66,0.025,-0.086,0.963,1.076,4.312,4.051
44.68,0.016,-0.17,0.992,-2.612,-7.91,-6.298
44.7,0.113,0.006,1.051,7.205,0.328,3.893
44.72,0.017,-0.183,0.836,-4.593,1.205,8.79
44.74,-0.138,-0.0,1.018,-7.201,-8.848,-5.425
44.76,0.053,0.124,0.873,1.061,2.089,7.516
44.78,0.062,-0.147,1.09,-8.077,-6.028,6.457
44.8,0.005,-0.01,1.188,1.073,6.38,6.812
44.82,-0.025,0.054,0.866,4.614,-8.622,1.319
44.84,-0.195,0.053,0.996,3.976,3.158,2.238
44.86,0.023,-0.165,1.081,-4.8,0.393,7.268
44.88,-0.007,-0.116,0.955,8.527,4.712,3.592
44.9,-0.187,0.071,1.069,-4.665,6.035,-3.02
44.92,-0.174,-0.141,1.082,9.222,0.82,1.552
44.94,-0.076,-0.077,1.134,-6.925,-3.678,2.206
44.96,-0.032,0.165,1.144,-5.309,-4.582,-5.81
44.98,0.121,-0.026,0.952,3.248,-3.028,-9.423
45.0,-0.035,-0.048,0.898,9.376,9.852,5.988
45.02,-0.038,0.087,1.023,5.272,4.888,1.657
45.04,-0.086,0.128,1.069,-9.418,-1.701,-5.435
45.06,-0.047,-0.083,1.135,-7.856,9.859,-1.371
45.08,-0.074,-0.046,1.063,2.443,-3.569,9.605
45.1,0.125,0.081,0.946,-1.297,-5.293,6.798
45.12,0.167,-0.168,0.909,-6.172,-9.362,1.418
45.14,-0.034,-0.157,0.885,-1.501,-6.166,-6.872
45.16,0.066,-0.08,0.891,1.642,-8.052,4.75
45.18,0.2,0.087,0.975,-6.885,-7.263,-1.672
45.2,-0.054,0.023,0.936,6.245,-6.172,-4.209
45.22,0.182,0.078,0.891,1.796,5.585,-8.863
45.24,0.046,0.193,1.199,2.465,3.902,4.175
45.26,-0.148,-0.002,0.86,0.021,-4.487,-9.296
45.28,0.102,0.086,1.191,-8.603,8.544,9.111
45.3,0.121,-0.189,0.972,5.722,9.286,-2.816
45.32,0.022,0.069,0.934,-8.317,3.801,0.177
45.34,0.177,0.087,1.004,1.347,-9.304,-3.114
45.36,0.117,-0.134,0.954,2.53,0.892,-6.208
45.38,0.044,0.087,1.106,-0.605,9.342,9.275
45.4,-0.09,0.11,1.158,0.243,3.866,-2.473
45.42,0.183,0.086,1.018,3.575,2.209,6.377
45.44,-0.154,-0.047,0.987,1.258,9.145,0.816
45.46,0.111,0.197,1.035,-8.504,1.169,-8.197
45.48,-0.081,-0.109,0.852,5.284,5.457,-7.741
45.5,-0.195,0.18,1.023,6.9,1.991,-6.256
45.52,-0.048,0.096,1.187,3.079,-2.054,-3.972
45.54,0.145,-0.041,1.1,-7.419,-5.042,-9.039
45.56,-0.199,0.106,0.956,6.568,1.063,9.771
45.58,-0.085,0.181,1.198,8.462,9.369,-5.749
45.6,-0.095,0.062,1.044,3.184,3.971,5.708
45.62,0.013,0.105,1.108,-6.404,4.007,0.691
45.64,-0.128,-0.174,1.079,2.012,-4.898,7.953
45.66,-0.005,0.004,1.192,2.344,2.134,-5.122
45.68,-0.111,0.132,1.065,-4.62,0.833,9.327
45.7,-0.071,-0.188,1.16,8.77,3.747,1.011
45.72,0.148,0.085,0.998,-1.847,-7.323,1.76
45.74,-0.11,0.11,0.886,9.172,0.775,9.511
45.76,-0.015,-0.053,1.083,-4.132,6.133,2.12
45.78,-0.018,0.199,1.106,-9.449,-9.656,-2.291
45.8,0.155,0.037,1.064,0.196,9.463,6.537
